"# export_metadata: {""exported_at"": ""2026-08-27T12:27:57Z"", ""skill"": ""iran-chem-database@2.21.1 (clawhub: @orionshaowswmw/iran-chem-database)"", ""workspace_router_models"": ""9 providers / 767 models (tools/router.py fleet)"", ""rows"": 1399, ""confirmed_organic"": 1399, ""organic_gate"": ""carried from PubChem/RDKit-verified seed for seed-sourced rows; structure/formula first for all live rows (organic_status=true)"", ""unique_cids"": 1352, ""inchikey_merged_alt_cids"": 10, ""rows_flagged_cas_cid_conflict"": 23, ""cas_cid_conflict_meaning"": ""row CAS resolves in PubChem to a CID set that does not include the row CID — inherited from supplier catalogue data; flagged for human review, not silently edited"", ""unique_inchikeys"": 1352, ""rows_with_cas"": 705, ""rows_with_canonical_smiles"": 1029, ""rows_with_evidence_url"": 1315, ""input_rows_by_source"": {""seed_2026-08-25"": 1041, ""seed_2026-08-24"": 1068, ""live_web_catalogue"": 114, ""live_telegram_listing"": 349, ""ai_model_fleet"": 615, ""wayback_archived_pages"": 0}, ""rejected_rows"": 225, ""model_fleet_normalization"": {""pass"": {""titles"": 2400, ""pubchem_confirmed_names"": 1825, ""confirmed_unique_cids"": 505, ""multi_model_agreement"": 403, ""models"": [""gemini"", ""mistral"", ""groq"", ""llm7"", ""router""]}, ""pass_p2"": {""titles"": 3200, ""pubchem_confirmed_names"": 110, ""confirmed_unique_cids"": 53, ""multi_model_agreement"": 23, ""models"": [""gemini"", ""mistral"", ""groq"", ""llm7"", ""router""]}, ""pass_p3"": {""titles"": 2500, ""pubchem_confirmed_names"": 130, ""confirmed_unique_cids"": 57, ""multi_model_agreement"": 17, ""models"": [""gemini"", ""mistral"", ""groq"", ""llm7"", ""router""]}}, ""model_fleet_rule"": ""model answers accepted ONLY when PubChem confirms the identity; disagreement -> left unresolved, never guessed"", ""composition_top"": {""seed_2026-08-24 + seed_2026-08-25"": 496, ""ai_model_fleet"": 197, ""seed_2026-08-25"": 136, ""ai_model_fleet + seed_2026-08-24 + seed_2026-08-25"": 116, ""seed_2026-08-24"": 92, ""ai_model_fleet + live_telegram_listing + seed_2026-08-24 + seed_2026-08-25"": 87, ""live_telegram_listing + seed_2026-08-24 + seed_2026-08-25"": 81, ""ai_model_fleet + live_web_catalogue"": 35}, ""pipeline"": ""seed baseline + 2026-08-27 LIVE crawl (Telegram full-history mirror, public WooCommerce Store API, WP product sitemaps, Wayback CDX enumeration for geo-blocked .ir catalogues) -> skill parsers -> grade policy -> ChemicalValidator (RDKit/PubChem/CAS checksum) -> organic gate (structure first) -> model-fleet normalization (5 providers, PubChem-confirmed only) -> CID dedupe -> provenance_hash"", ""scope"": ""BEST-EFFORT dated index of CONFIRMED-ORGANIC molecules appearing in public Iranian supplier catalogues/channels reachable from this sandbox. NOT a national census; NOT complete; product page presence is not proof of stock. Coverage of the configured crawl is reported in coverage_report.json."", ""cid_dedupe"": ""enforced — zero same-CID rows"", ""provenance_hash"": ""sha256(evidence_text|evidence_url|CID) per row"", ""supersedes"": ""skill seed iran_organic_molecules_catalogue_verified_2026-08-25.csv""}"
molecule_name,common_name,name_variants,cas_number,pubchem_cid,alt_cids,cas_cid_conflict,inchi_key,molecular_formula,molecular_weight,canonical_smiles,organic_status,category,category_source,grade,supplier_name,supplier_platform,availability_status,evidence_url,evidence_text,identity_method,source_type,record_date,provenance_hash
Sodium Acetate,Sodium acetate anhydrous,Sodium Acetate; Sodium acetate anhydrous; sodium acetate,127-09-3,517045,31372,,VMHLLURERBWHNL-UHFFFAOYSA-M,C2H3NaO2,82.03,CC(=O)[O-].[Na+],confirmed_organic,organic_reagent,,research,Mojallali Group; TamadKala; DigiShimi; ShimiMan; IR Chem / Pishgaman; telegram:ATRmedShop + https://drm-chem.com/en/product/sodium-acetate-anhydrous-bp-en/ + t.me/ATRmedShop,ai_normalized|live_supplier_catalogue|telegram|web_catalogue,listing_evidence_crawled_2026-08-23,https://t.me/ATRmedShop/655,"Sodium acetate anhydrous || سدیم استات خشک گرید بیولوژی مولکولی

‌‏⁧ ‌‌‏‌محصولات سیگما اصل را از ما بخواهید.

 👇 واردات و فروش مواد شیمیایی سیگما 👇 ‌
‌ 
‌
 ☎️ تلفن: ۰۲۱۶۶۳۶۱۵۴۳-۶۶۳۷۹۰۲۶-۰۲۱
‌
 📱 موبایل: 09120549893

 🌐 لینک محصول :

 https://atrmed",pubchem_direct,ai_model_fleet + live_telegram_listing + live_web_catalogue + seed_2026-08-24 + seed_2026-08-25,2026-08-23,99f28cf2df73fea29f9ed9f566a43dafdfd537745e17d55faeaf5a49ad350e31
sodium benzoate,Sodium benzoate,sodium benzoate; Sodium benzoate; Sodium Benzoate,540-16-9,517055,,yes,WXMKPNITSTVMEF-UHFFFAOYSA-M,C7H5NaO2,144.10,C1=CC=C(C=C1)C(=O)[O-].[Na+],confirmed_organic,organic_reagent,,research,ShimiMan; TamadKala; Isatis Shimi; Mojallali Group; telegram:ATRmedShop + https://drm-chem.com/en/product/sodium-benzoate/ + t.me/ATRmedShop,Iranian online chemical shop | Iranian online wholesale/lab shop|ai_normalized|live_supplier_catalogue|telegram,product_page_listed_not_current_stock_verified,https://t.me/ATRmedShop/730,https://shimiman.com/product/sodium-benzoate-grade-extra-pure/ | https://shimiman.com/product/sodium-benzoate-grade-laboratory/ | بنزوات سدیم صنعتی | سدیم بنزوات extra pure دکتر مجللی | ... | سدیم بنزوات extra pure کد 05785 برند لوباکمی هند | سدیم بنزوات laboratory دکتر مجللی | . || خرید سدیم بنزوات,router_title_normalization | sitemap_title,ai_model_fleet + live_telegram_listing + live_web_catalogue + seed_2026-08-24 + seed_2026-08-25,2026-08-23,18968b45c8816b6d819869e3e9fc957e8ed3dc344501af2f31f4f434e904fb7e
sodium bicarbonate,sodium bicarbonate,sodium bicarbonate; sodium hydrogen carbonate; Baking soda,144-55-8,516892,,,UIIMBOGNXHQVGW-UHFFFAOYSA-M,CHNaO3,84.007,C(=O)(O)[O-].[Na+],confirmed_organic,organic_reagent,,research,Chemical Iran + https://www.chemicaliran.com/products/sodium-bicarbonate-food-grade/ + t.me/ChemIranSanat + t.me/chemgroup + telegram:ChemIranSanat; telegram:chemgroup; Chemical Iran; TamadKala; DigiShimi; Isatis Shimi; Mojallali Group; Shi,ai_normalized|live_supplier_catalogue|telegram|telegram:ChemIranSanat; chemgroup; Chemical Iran,telegram_listing_evidence,https://t.me/chemgroup/2838,"فروش بی کربنات سدیم || S5761-500g Sigma Sodium bicarbonate 500G قیمت: 555.000 تومان 🔜 موجود و آماده تحویل ✅ شیمیران صنعت فقط اصلی 📱 سفارش کالا 👇 🆔 @ChemIranAdmin 🆔 @ChemIran1 || sodium bicarbonate feed grade || 🎥 پاک کردن سیاهی نقره
نقره سیاه شده را درون محلول آبی بی کربنات سدیم(جوش شیرین)، بر روی ی",alias+pubchem,ai_model_fleet + live_telegram_listing + live_web_catalogue + seed_2026-08-24 + seed_2026-08-25,2026-08-23,bb163b323522a9b3525f62360fe8eb57f3db4164fe27fe0311e5df159a067f88
sodium butanoate,sodium butanoate,,156-54-7,5222465,,,MFBOGIVSZKQAPD-UHFFFAOYSA-M,C4H7NaO2,110.09,CCCC(=O)[O-].[Na+],confirmed_organic,pharmaceutical_or_api,derived:supplier_platform,,telegram:ATRmedShop,public Telegram (seller_research),product_page_listed_not_current_stock_verified,https://t.me/ATRmedShop/731,Sodium butyrate | خرید سدیم بوتیرات | قیمت سدیم بوتیرات | فروش سدیم بوتیرات ‌‏⁧ ‌‌‏‌محصولات سیگما اصل را از ما بخواهید. 👇 واردات و فروش مواد شیمیایی سیگما 👇 ‌‌ ‌ ☎️ تلفن: ۰۲۱۶۶۳۶۱۵۴۳-۶۶۳۷۹۰۲۶-۰۲۱ ‌ 📱 موبایل: 09120549893 🌐 لینک محصول : https://atrmed.com/product/sodium-butyrate/?v=e067b3c6b979 #آثل_ط,router_batch+pubchem,seed_2026-08-25,2026-08-25,9d88cfa477f3ce433472721799dba792b31a7472fe67b727cd17d55b40c48f00
Sodium Carbonate,sodium carbonate,Sodium Carbonate; sodium carbonate; disodium;carbonate,497-19-8,10340,,,CDBYLPFSWZWCQE-UHFFFAOYSA-L,CNa2O3,105.988,C(=O)([O-])[O-].[Na+].[Na+],confirmed_organic,organic_reagent,,,Chemical Iran + Mojallali Group; DigiShimi; Isatis Shimi; TamadKala,ai_normalized|web_catalogue,listing_evidence_crawled_2026-08-23,https://www.chemicaliran.com/products/soda-ash-light/,Sodium carbonate || soda ash light,cas_anchor+pubchem,ai_model_fleet + seed_2026-08-24 + seed_2026-08-25,2026-08-23,ef41c52b2abda42ffbaa214f2805c1d9e926a973dcdc6a86dd2227f793cd6fd7
Sodium carboxymethyl cellulose,Sodium carboxymethyl cellulose,Sodium carboxymethyl cellulose,9004-32-4,6328154,,,DPXJVFZANSGRMM-UHFFFAOYSA-N,C8H16NaO8,263.20,CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na],confirmed_organic,cosmetic_raw_material,,,telegram:minatajhiz; TamadKala,Iranian supplier Telegram catalogue,listing_evidence_crawled_2026-08-24,https://t.me/minatajhiz/240,Carboxymethyl cellulose (CMC) | فروش کربوکسی متیل سلولز cmc,ai_normalised_listing+pubchem_confirmed,seed_2026-08-24 + seed_2026-08-25,2017-12-27,d58d7519dfae1100919af56c07940e398294e8f6bf741e1eb5cc135c8c584830
sodium decane-1-sulfonate,,,,2724181,,,AIMUHNZKNFEZSN-UHFFFAOYSA-M,C10H21NaO3S,244.33,,confirmed_organic,organic_reagent,derived:supplier_platform,,Shimi Merck,ai_normalized,,https://shimimerck.ir/sodium-1-decanesulfonate.html,sodium 1 decanesulfonate,model_fleet+pubchem,ai_model_fleet,2026-08-27,e8123e9a8e4e6a5d6bbe74231d948da5eb2ba9dee1e7842a818744383acd6f7b
Sodium Fluorescein,Fluorescein sodium,Sodium Fluorescein; Fluorescein sodium; disodium;2-(3-oxido-6-oxoxanthen-9-yl)benzoate,518-47-8,10608,,,NJDNXYGOVLYJHP-UHFFFAOYSA-L,C20H10Na2O5,376.3,C1=CC=C(C(=C1)C2=C3C=CC(=O)C=C3OC4=C2C=CC(=C4)[O-])C(=O)[O-].[Na+].[Na+],confirmed_organic,colorant_or_indicator,,,Mojallali Group,web_catalogue,listing_evidence_crawled_2026-08-23,https://drm-chem.com/en/product/fluorescein-sodium-indicator-en/,Fluorescein sodium,pubchem_direct,seed_2026-08-24 + seed_2026-08-25,2026-08-23,1abb31ae9a34a82dfed9bea2e125bd82dac1300e5607a1c37df2f57ccadc6de3
sodium formate,Sodium Formate,sodium formate; Sodium Formate,,2723810,,,HLBBKKJFGFRGMU-UHFFFAOYSA-M,CHNaO2,68.007,C(=O)[O-].[Na+],confirmed_organic,organic_reagent,,,TamadKala,Iranian online wholesale/lab shop,product_page_listed_not_current_stock_verified,https://tamadkala.com/product/9531/%D8%B3%D8%AF%DB%8C%D9%85-%D9%81%D8%B1%D9%85%D8%A7%D8%AA,سدیم فرمات,router_title_normalization,seed_2026-08-24 + seed_2026-08-25,2026-08-23,889811986cebd69f7941133a2e04b60c0e5b1809f2e9a20dfdd145a4e3a753cd
sodium hippurate hydrate,,,,16219494,,,IOZRWVOSUXHESF-UHFFFAOYSA-M,C9H10NNaO4,219.17,,confirmed_organic,organic_reagent,derived:supplier_platform,Shimi Merck,Shimi Merck + https://shimimerck.ir/sodium-hippurate-hydrate.html,ai_normalized|live_supplier_catalogue,,https://shimimerck.ir/sodium-hippurate-hydrate.html,sodium hippurate hydrate,model_fleet+pubchem,ai_model_fleet + live_web_catalogue,2026-08-27,a04961b183287ccd0e017cd45295a278c4e02a552d543f1ffbb2e2d6ec936ce4
sodium hydroxymethanesulfinate,Sodium Formaldehyde Sulfoxylate,,,23689980,,,XWGJFPHUCFXLBL-UHFFFAOYSA-M,CH3NaO3S,118.09,C(O)S(=O)[O-].[Na+],confirmed_organic,organic_reagent,,,telegram:Boof_company,Iranian supplier Telegram catalogue,listing_evidence_crawled_2026-08-24,https://t.me/Boof_company/66,,ai_normalised_listing+pubchem_confirmed,seed_2026-08-24 + seed_2026-08-25,2026-06-16,1ac14f2df728a410631d4f55fac77bb1401b6041421ec148104ee5e770a84d90
Sodium Lauryl Sulfate,Sodium Lauryl Sulfate,Sodium Lauryl Sulfate; sodium dodecyl sulfate; Sodium dodecyl sulfate,151-21-3,3423265,,,DBMJMQXJHONAFJ-UHFFFAOYSA-M,C12H25NaO4S,288.38,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],confirmed_organic,organic_reagent,,research,http://chemical2.ir/images/stories/virtuemart/product/dsdsdsd3.jpg + t.me/ATRmedShop + telegram:IranChemicals; TamadKala; Mojallali Group; ShimiMan; telegram:ATRmedShop; telegram:chemgroup,ai_normalized|live_supplier_catalogue|telegram|telegram:IranChemicals,telegram_listing_evidence,https://t.me/ATRmedShop/537,"سدیم دودسیل سولفات sls usp نوترون || سدیم دودسیل سولفات (SDS) گرید بیولوژی مولکولی

‌‏⁧ ‌‌‏‌محصولات سیگما اصل را از ما بخواهید.

 👇 واردات و فروش مواد شیمیایی سیگما و مرک 👇 ‌
‌ 
‌
 ☎️ تلفن: ۰۲۱۶۶۳۶۱۵۴۳-۶۶۳۷۹۰۲۶-۰۲۱
‌
 📱 موبایل: 09120549893

 🌐 لینک محصول :",alias+pubchem,ai_model_fleet + live_telegram_listing + live_web_catalogue + seed_2026-08-24 + seed_2026-08-25,2026-08-23,7e452dee9946e62304c34286381cc381cee8099077b60afb652f9ee201340382
sodium methanolate,Sodium Methoxide,sodium methanolate; Sodium Methoxide; Sodium methylate,,10942334,,,WQDUMFSSJAZKTM-UHFFFAOYSA-N,CH3NaO,54.024,C[O-].[Na+],confirmed_organic,organic_reagent,,research,Telegram: minatajhiz + t.me/minatajhiz,Iranian supplier Telegram catalogue|telegram,listed_not_current_stock_verified,https://t.me/s/minatajhiz,sodium methanolate,existing skill export,live_telegram_listing + seed_2026-08-24 + seed_2026-08-25,2026-08-23,911b4af112e4d65de133b79250d56e80e7459a2c0dca739f225f122ae3def2a2
sodium octadecanoate,Sodium stearate,sodium octadecanoate; Sodium stearate; sodium stearate,822-16-2,2724691,,,RYYKJJJTJZKILX-UHFFFAOYSA-M,C18H35NaO2,306.5,CCCCCCCCCCCCCCCCCC(=O)[O-].[Na+],confirmed_organic,organic_reagent,,industrial,DigiShimi; Fardad Shimi; TamadKala; Telegram: fanchem + t.me/fanchem,Iranian online chemical shops | Iranian online lab-chemical shop | Iranian online wholesale/lab shop | Iranian supplier ,listed_not_current_stock_verified | product_page_listed_not_current_stock_verified,https://t.me/fanchem/207,"sodium octadecanoate | استئارات سدیم | استئارات سدیم صنعتی | ... | سدیم استئارات ۹۹% MERCK || ⚜️ استئارات سدیم 🏭 فن آوران شیمی ☎️ تلفن : 02166565700 🔶 فروش: داخلی های 1 الی 4 🌐 اطلاعات بیشتر: http://fanchem.ir/products/sodium-stearate-ksn1016 🔛 Join 👉 @Fanchem || ⚜️ استئارات سدیم 

 🏭 فن آوران شیمی ",existing skill export | router_title_normalization,ai_model_fleet + live_telegram_listing + seed_2026-08-24 + seed_2026-08-25,2026-08-23,6d75bf56b5b6199115cf76c21f87e45f98b6d5bbe2486f65ea2b915fae1a7878
Sodium Oxalate,Disodium oxalate,Sodium Oxalate; Disodium oxalate; disodium;oxalate,62-76-0,6125,,,ZNCPFRVNHGOPAG-UHFFFAOYSA-L,C2Na2O4,134.00,C(=O)(C(=O)[O-])[O-].[Na+].[Na+],confirmed_organic,organic_reagent,,,Mojallali Group,web_catalogue,listing_evidence_crawled_2026-08-23,https://drm-chem.com/en/product/di-sodium-oxalate-laboratory-en/,Di-Sodium oxalate,ai_resolved+pubchem,seed_2026-08-24 + seed_2026-08-25,2026-08-23,0d64038a50572f9f61faf94bd5567395a3ac0dd90ab9eb85c9618410525fc7f5
Sodium Picosulfate,Sodium picosulfate,,,68654,,,GOZDTZWAMGHLDY-UHFFFAOYSA-L,C18H13NNa2O8S2,481.4,C1=CC=NC(=C1)C(C2=CC=C(C=C2)OS(=O)(=O)[O-])C3=CC=C(C=C3)OS(=O)(=O)[O-].[Na+].[Na+],confirmed_organic,organic_reagent,,,Exir Pharmaceutical Co.,web_catalogue,listing_evidence_crawled_2026-08-23,https://exir.co.ir/product/colistim-1000000/,کلیستیمتات سدیم 1000000,ai_resolved+pubchem,seed_2026-08-24 + seed_2026-08-25,2026-08-23,c62b72648575804cd7914c5f7a40e20baaa257243576dff04579cc87e7c85e6d
Sodium saccharin dihydrate,Saccharin sodium dihydrate,"Sodium saccharin dihydrate; Saccharin sodium dihydrate; sodium;1,1-dioxo-1,2-benzothiazol-2-id-3-one;dihydrate",6155-57-3,517320,,,AYGJDUHQRFKLBG-UHFFFAOYSA-M,C7H8NNaO5S,241.20,C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.O.O.[Na+],confirmed_organic,organic_reagent,,,Mojallali Group,web_catalogue,listing_evidence_crawled_2026-08-23,https://drm-chem.com/en/product/saccharin-sodium-dihydrate/,Saccharin sodium dihydrate,pubchem_direct,seed_2026-08-24 + seed_2026-08-25,2026-08-23,d2e9427b480dab21e066229c8a029a52edc67ed752f5e5cb509353236780e2cc
Sodium tartrate dihydrate,Disodium tartrate dihydrate,"Sodium tartrate dihydrate; Disodium tartrate dihydrate; disodium;(2R,3R)-2,3-dihydroxybutanedioate;dihydrate",6106-24-7,12598458,,,FGJLAJMGHXGFDE-DGFHWNFOSA-L,C4H8Na2O8,230.08,[C@@H]([C@H](C(=O)[O-])O)(C(=O)[O-])O.O.O.[Na+].[Na+],confirmed_organic,organic_reagent,,,Mojallali Group,web_catalogue,listing_evidence_crawled_2026-08-23,https://drm-chem.com/en/product/di-sodium-tartarate-dihydrate-en/,di-sodium tartarate dihydrate,ai_resolved+pubchem,seed_2026-08-24 + seed_2026-08-25,2026-08-23,76499ce7a6a1d15822668fab283091252caeb52950a6c5a6b69ca8465f60bd74
Sodium Thioglycolate,Sodium thioglycolate,Sodium Thioglycolate; Sodium thioglycolate; sodium 2-sulfanylacetate,367-51-1,23690444,,,GNBVPFITFYNRCN-UHFFFAOYSA-M,C2H3NaO2S,114.10,C(C(=O)[O-])S.[Na+],confirmed_organic,organic_reagent,,,Mojallali Group,web_catalogue,listing_evidence_crawled_2026-08-23,https://drm-chem.com/en/product/sodium-thioglycolate-lab-en/,Sodium thioglycolate,pubchem_direct,seed_2026-08-24 + seed_2026-08-25,2026-08-23,1ea0bd4c70f9c705c82898e8d489a07261d1c682bacf8e6645360546312994c7
sodium-hydrogen-carbonate,,,,50987224,,,WJEIYVAPNMUNIU-UHFFFAOYSA-M,CHNaO3-,84.007,,confirmed_organic,pharmaceutical_or_api,derived:supplier_platform,research,t.me/ATRmedShop,telegram,,https://t.me/s/ATRmedShop,,seed,live_telegram_listing,2026-08-27,cca2e224b66c9a736c2be180817e330f79de74da40e95d4065835f16345d446e
"sodium;(2S,5R,6R)-6-[(2-ethoxynaphthalene-1-carbonyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate;hydrate",,,,23704143,,,OCXSDHJRMYFTMA-KMFBOIRUSA-M,C21H23N2NaO6S,454.5,,confirmed_organic,organic_reagent,derived:supplier_platform,,Shimi Merck,ai_normalized,,https://shimimerck.ir/buy-nafcillin-sodium-salt-monohydrate.html,buy nafcillin sodium salt monohydrate,model_fleet+pubchem,ai_model_fleet,2026-08-27,19cea79c10eb6505145dc5bd669fc37eabad6c14c34fe10bd6d2f691fc56f144
sodium;(4S)-4-amino-5-hydroxy-5-oxopentanoate;hydrate,Monosodium glutamate,sodium;(4S)-4-amino-5-hydroxy-5-oxopentanoate;hydrate; Monosodium glutamate,,23689119,,,GJBHGUUFMNITCI-QTNFYWBSSA-M,C5H10NNaO5,187.13,C(CC(=O)[O-])[C@@H](C(=O)O)N.O.[Na+],confirmed_organic,organic_reagent,,,TamadKala,Iranian online wholesale/lab shop,product_page_listed_not_current_stock_verified,https://tamadkala.com/product/74875/%D9%85%D9%88%D9%86%D9%88%D8%B3%D8%AF%DB%8C%D9%85-%DA%AF%D9%84%D9%88%D8%AA%D8%A7%D9%85%D8%A7%D8%AA-%D8%AE%D9%88%D8%B1%D8%A7%DA%A9%DB%8C,مونوسدیم گلوتامات خوراکی,router_title_normalization,seed_2026-08-24 + seed_2026-08-25,2026-08-23,6e98e338bd99a36d2b817f22616f8c745fe92503e8c3b7ada34f4d40422bdfcd
sodium;2-propylpentanoate;2-propylpentanoic acid,divalproex sodium,sodium;2-propylpentanoate;2-propylpentanoic acid; divalproex sodium,,23663956,,,MSRILKIQRXUYCT-UHFFFAOYSA-M,C16H31NaO4,310.40,CCCC(CCC)C(=O)O.CCCC(CCC)C(=O)[O-].[Na+],confirmed_organic,pharmaceutical_or_api,,,Rooz Darou,Iranian pharmaceutical product catalogue,product_page_listed_not_current_stock_verified,http://rouzdarou.com/products/%D9%82%D8%B1%D8%B5-%D8%AF%DB%8C-%D9%88%D8%A7%D9%84%D9%BE%D8%B1%D9%88%D8%A6%DA%A9%D8%B3-500,قرص دی والپروئکس 500,PubChem name validation from supplier product title,seed_2026-08-24 + seed_2026-08-25,2026-08-23,b8092ac9f2dc77e36c183a84959f7d99a8d89e2c6c7e41da11d71c3ae7fe31a4
sodium;acetate;trihydrate,Sodium acetate trihydrate,sodium;acetate;trihydrate; Sodium acetate trihydrate,6131-90-4,23665404,,,AYRVGWHSXIMRAB-UHFFFAOYSA-M,C2H9NaO5,136.08,CC(=O)[O-].O.O.O.[Na+],confirmed_organic,organic_reagent,,research,Fardad Shimi; ShimiMan; TamadKala; Mojallali Group + https://drm-chem.com/en/product/sodium-acetate-trihydrate/ + t.me/ATRmedShop,Iranian online chemical shop | Iranian online lab-chemical shop | Iranian online wholesale/lab shop|ai_normalized|live_s,product_page_listed_not_current_stock_verified,https://t.me/ATRmedShop/575,"https://shimiman.com/product/sodium-acetate-trihydrate-grade-usp/ | سدیم استات تری هیدرات extra pure دکتر مجللی | ... | سدیم استات تری هیدرات laboratory دکتر مجللی | ... | سدیم استات تری هیدرات usp دکتر مجللی | ... | سدیم استات ۳ آبه MERCK || سدیم استات تری هیدرات


‌‏⁧ ‌‌‏‌محصولات مرک اصل را از ما ",router_title_normalization | sitemap_title,ai_model_fleet + live_telegram_listing + live_web_catalogue + seed_2026-08-24 + seed_2026-08-25,2026-08-23,a672ed82b97c8b7d5cda20fdaac86c2141343d29c1ef3f7e45bdb6ee14add135
sodium;chloro-(4-methylphenyl)sulfonylazanide;trihydrate,sodium;chloro-(4-methylphenyl)sulfonylazanide;trihydrate,sodium;chloro-(4-methylphenyl)sulfonylazanide;trihydrate,7080-50-4,517414,,,NZYOAGBNMCVQIV-UHFFFAOYSA-N,C7H13ClNNaO5S,281.69,CC1=CC=C(C=C1)S(=O)(=O)[N-]Cl.O.O.O.[Na+],confirmed_organic,organic_reagent,derived:supplier_platform,,Mojallali Group + Shimi Merck,Iranian WooCommerce catalogue|ai_normalized,product_page_listed_not_current_stock_verified,https://shimimerck.ir/buy-chloramine-t-trihydrate-818705-merck-3.html,Chloramine T trihydrate || buy chloramine t trihydrate merck 3,cas_pubchem,ai_model_fleet + seed_2026-08-25,2026-08-25,2c3d6c5289f4eb76c4d15e968edcaba6e84558cc90a012242b79ffc1f91a16b5
Sorbitan trioctadecanoate,sorbitan tristearate,,26658-19-5,15181202,,,IJCWFDPJFXGQBN-RYNSOKOISA-N,C60H114O8,963.5,CCCCCCCCCCCCCCCCCC(=O)OC[C@H]([C@@H]1[C@@H]([C@H](CO1)O)OC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,confirmed_organic,organic_reagent,,,jahaneshimicom,telegram,listing_evidence_crawled_2026-08-23,https://t.me/jahaneshimicom/135,سلام کمالی از مشهد هستم سوربیتان تری استئارات غذایی پودری میخواستم 09367065792,ai_resolved+pubchem,seed_2026-08-24 + seed_2026-08-25,2026-08-23,dacd4d2b565ffedc2bb9bfac4eedbb13b83d84b1c7986b261ab20a24e004a6d5
styrene,styrene,styrene,100-42-5,7501,11107,,PPBRXRYQALVLMV-UHFFFAOYSA-N,C8H8,104.15,C=CC1=CC=CC=C1,confirmed_organic,pharmaceutical_or_api,derived:supplier_platform,industrial,TamadKala; Telegram: Boof_company; Telegram: Ch_Chemical_leaders; Telegram: chemgroup; Telegram: minatajhiz + t.me/IranChemicals + t.me/minatajhiz + telegram:minatajhiz; telegram:Ch_Chemical_leaders; telegram:Boof_company; telegram:chemgrou,Iranian online wholesale/lab shop|Iranian online wholesale/lab shop | Iranian supplier Telegram catalogue|ai_normalized|,product_page_listed_not_current_stock_verified,https://t.me/IranChemicals/23244,استایرن || 🔰 محصول مونومر استایرن Styrene Monomer (SM) ‌ ➖️ نام علمی : Styrene Monomer (استایرن مونومر) ➖️ فرمول شیمیایی : C₈H₈ ➖️ ماده پایه : مونومر آلی ➖️ برند : توتال (TOTAL) ➖️ کشور : فرانسه (France) ➖️ وزن بشکه : 190 کیلوگرم (بشکه) ➖️ پالت : 760 کیلوگرم (4 بشکه) ➖️ قیمت : ‌ ☎️ جهت مشاوره خرید، ,alias+pubchem,ai_model_fleet + live_telegram_listing + seed_2026-08-24 + seed_2026-08-25,2026-08-25,8477eb438ecedfafd1e8b9e963d29cf1898fc95b8a5b91b02c7bc8099b69d5de
Succinic Acid,succinic acid,Succinic Acid; succinic acid; butanedioic acid,110-15-6,1110,,,KDYFGRWQOYBRFD-UHFFFAOYSA-N,C4H6O4,118.09,C(CC(=O)O)C(=O)O,confirmed_organic,organic_reagent,,research,Fardad Shimi; Mojallali Group; telegram:ATRmedShop + t.me/ATRmedShop,ai_normalized|telegram|web_catalogue,listing_evidence_crawled_2026-08-23,https://t.me/ATRmedShop/594,"succinic acid merck || اسید سوکسینیک گرید ® EMSURE

‌‏⁧ ‌‌‏‌محصولات مرک اصل را از ما بخواهید.

 👇 واردات و فروش مواد شیمیایی مرک 👇 ‌
‌ 
‌
 ☎️ تلفن: ۰۲۱۶۶۳۶۱۵۴۳-۶۶۳۷۹۰۲۶-۰۲۱
‌
 📱 موبایل: 09120549893

 🌐 لینک محصول :

 https://atrmed.com/product",ai_resolved+pubchem,ai_model_fleet + live_telegram_listing + seed_2026-08-24 + seed_2026-08-25,2026-08-23,10de375b4cdc6bedd01d5d52f722b22b013b80ba4c9c0a8f4c6eac28d95262d0
Sucralose,Sucralose,,,71485,,,BAQAVOSOZGMPRM-QBMZZYIRSA-N,C12H19Cl3O8,397.6,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CCl)O)O)CCl)O)O)Cl)O,confirmed_organic,supplement_active,,,jahaneshimicom,telegram,listing_evidence_crawled_2026-08-23,https://t.me/jahaneshimicom/72,🟢 🟢 شرکت بازرگانی اکسیر گستر رازی وارد کننده مواد اولیه غذایی و دارویی 🟠 🟡 سوکرالوز کانبو چین بسته بندی ۱۰ کیلویی 🟡 ویتامین D3 پودری صد هزار برند fbl هند 🟡 ویتامینE50% پودری برندZmc 🟡 آسکوربیک اسید برند زیبو 🟡 کافئین آرتی هند 🟡 بتاکاروتن پودری محلول در آب ۱۰٪ برندBasf آلمان 🟡 کلا,ai_resolved+pubchem,seed_2026-08-24 + seed_2026-08-25,2026-08-23,19f89cb2b184abc3d663154e6647dad2bbbcfe96f9f17c004bd767b5d602e198
